source,target,relation
15181,4533,0
15182,9252,0
15183,9252,0
15184,9252,0
15185,9252,0
15186,9253,0
15187,4281,0
15188,4281,0
15189,4281,0
15190,2034,0
15191,2034,0
15192,2034,0
15193,2034,0
15194,2034,0
8302,2034,0
15195,2034,0
15196,2034,0
15197,2034,0
15198,4894,0
15199,299,0
15199,4894,0
15200,79,0
15200,1354,0
15201,1006,0
15201,7727,0
15201,7032,0
15201,6603,0
15201,3055,0
15201,80,0
15201,1145,0
15201,9254,0
15201,1539,0
15201,1483,0
15202,8034,0
10537,5742,0
10537,1120,0
10537,60,0
10537,8034,0
15203,656,0
15203,9255,0
15203,8521,0
15203,1106,0
15203,252,0
15203,8417,0
15203,1286,0
15203,4091,0
15203,9256,0
15203,4329,0
15203,2890,0
15203,384,0
15203,6638,0
15203,8034,0
15204,8034,0
15205,3999,0
15205,8034,0
15206,8034,0
15207,775,0
15208,1540,0
15208,775,0
15209,775,0
15210,8175,0
15210,1615,0
15210,552,0
15210,560,0
15210,556,0
15210,775,0
15211,2349,0
15212,38,0
15212,8230,0
15212,949,0
15213,2246,0
15214,1159,0
15215,559,0
15215,8090,0
15216,1383,0
15216,922,0
15216,550,0
15216,2520,0
15216,2939,0
15216,9257,0
15217,3655,0
15218,3819,0
15218,3655,0
15219,65,0
15219,3655,0
15220,8176,0
15220,300,0
15221,8176,0
15221,300,0
15222,8176,0
15222,300,0
15223,8176,0
15223,300,0
15224,9258,0
15225,516,0
15226,319,0
15227,145,0
15227,5345,0
15227,1101,0
15228,266,0
15228,80,0
15228,1101,0
15229,1101,0
5087,1101,0
15230,1945,0
15230,5031,0
15230,52,0
15230,2989,0
15230,2471,0
15230,1702,0
15230,1232,0
15230,108,0
15230,3293,0
15230,2298,0
15230,8260,0
15230,8517,0
15230,350,0
15230,8147,0
15230,1539,0
15230,250,0
15230,340,0
15230,1539,0
15231,1539,0
15232,1447,0
15233,3655,0
15233,3819,0
15234,3819,0
15235,7654,0
15235,4192,0
15235,1759,0
15235,234,0
15235,8016,0
15235,6479,0
15236,3645,0
15237,530,0
15238,530,0
15239,916,0
15240,916,0
15241,1280,0
15242,1101,0
15243,8241,0
15244,8241,0
15245,1280,0
15246,1629,0
15246,516,0
15247,475,0
15247,516,0
15248,6638,0
15249,80,0
15249,6423,0
15249,2977,0
15249,350,0
15249,8021,0
15249,8066,0
15249,981,0
15249,1375,0
15249,60,0
15249,944,0
15249,147,0
15249,6638,0
15250,6638,0
15251,149,0
15251,8989,0
15251,276,0
15251,4223,0
15252,297,0
15253,7304,0
15253,9259,0
15254,3289,0
15254,6,0
15254,5706,0
15254,4019,0
15254,577,0
15254,8435,0
15254,8779,0
15255,1107,0
15255,300,0
15256,300,0
15257,300,0
15258,300,0
15259,300,0
15260,193,0
15260,300,0
15261,300,0
15262,2273,0
15263,1120,0
15264,547,0
15264,656,0
15264,8178,0
15264,93,0
15264,8057,0
15264,1120,0
15265,4026,0
15265,248,0
15265,532,0
15265,2117,0
15265,481,0
15265,290,0
15265,467,0
15266,467,0
15267,9260,0
15267,9261,0
15267,467,0
15268,467,0
15269,467,0
15270,467,0
15271,467,0
15272,61,0
15273,300,0
15273,61,0
15274,981,0
15274,61,0
15275,1539,0
15275,4246,0
15276,1528,0
15277,9262,0
15278,8950,0
15278,481,0
15279,5569,0
15280,2748,0
15281,38,0
15282,8148,0
15282,38,0
15283,38,0
15284,1447,0
15285,1447,0
15286,786,0
15286,488,0
15286,8316,0
15286,662,0
15286,478,0
15287,319,0
15288,319,0
15289,319,0
15290,319,0
15291,3069,0
15292,7253,0
15292,8057,0
15293,8057,0
15294,443,0
15295,443,0
15296,237,0
15297,1120,0
15298,8131,0
15298,4978,0
15298,1120,0
15299,3726,0
15300,1110,0
15300,9263,0
15300,1052,0
15300,398,0
15300,55,0
15300,479,0
15300,65,0
15300,947,0
15300,208,0
15301,7615,0
15301,6396,0
15301,522,0
15301,3399,0
15301,553,0
15301,8260,0
15301,2298,0
15301,1010,0
15301,8226,0
15301,480,0
15301,1540,0
15301,67,0
15301,1365,0
15301,1629,0
15301,319,0
15301,2097,0
15301,8415,0
15301,61,0
15301,344,0
15301,682,0
15301,902,0
15301,8317,0
15301,94,0
15301,3532,0
15301,713,0
15301,944,0
15301,237,0
15301,801,0
15301,478,0
15301,1219,0
15301,1851,0
15301,2724,0
15301,2252,0
15301,8065,0
15301,239,0
15302,239,0
15303,352,0
15303,2117,0
15303,133,0
15303,478,0
15303,239,0
15304,4182,0
15304,5442,0
15304,5497,0
15304,8174,0
15304,682,0
15305,682,0
15306,682,0
15307,8749,0
15308,141,0
15309,5808,0
15309,8172,0
15310,9264,0
15311,9264,0
15312,2636,0
15313,2636,0
15314,8056,0
15315,41,0
15315,8684,0
15315,8093,0
15315,944,0
15315,8056,0
15316,2298,0
15316,5425,0
15316,350,0
15316,112,0
15316,41,0
15316,556,0
15316,8056,0
15317,3082,0
15317,93,0
15318,93,0
15319,93,0
15320,93,0
15321,4522,0
15322,7500,0
15322,658,0
15322,552,0
15322,2200,0
15322,478,0
15323,478,0
15324,2977,0
15325,398,0
15326,3819,0
15326,9265,0
15327,8669,0
15327,1602,0
15328,8669,0
15328,1602,0
15329,1602,0
15330,1602,0
15331,607,0
15332,2586,0
15332,396,0
15332,3083,0
15332,59,0
15332,2513,0
15333,5085,0
15333,2513,0
15334,249,0
15334,3269,0
15334,79,0
15334,1214,0
15334,2513,0
15335,7705,0
15335,7705,0
15335,5339,0
15335,547,0
15335,396,0
15336,8065,0
15337,8065,0
15338,8065,0
15339,8065,0
15340,8065,0
15341,398,0
15342,1159,0
15343,1159,0
15344,1159,0
15345,6863,0
15345,7839,0
15345,922,0
15345,6835,0
15345,5085,0
15345,4388,0
15345,2737,0
15345,2020,0
15345,1702,0
15345,286,0
15345,8051,0
15345,49,0
15345,18,0
15345,350,0
15345,273,0
15345,162,0
15345,39,0
15345,8058,0
15345,153,0
15345,346,0
15345,2513,0
15345,981,0
15345,2526,0
15345,193,0
15345,8054,0
15345,683,0
15345,2990,0
15345,40,0
15345,4925,0
15345,65,0
15345,1159,0
15346,7839,0
15346,4035,0
15346,149,0
15346,8259,0
15346,193,0
15346,1159,0
15347,290,0
15347,61,0
15347,398,0
15347,204,0
15348,857,0
15349,857,0
15350,58,0
15350,1645,0
15350,1648,0
15351,158,0
15352,158,0
15353,10,0
15354,10,0
15355,513,0
15355,312,0
15355,312,0
15355,600,0
15356,237,0
15357,237,0
11535,1101,0
11535,2516,0
11535,158,0
15358,158,0
15359,1326,0
15360,848,0
15360,8141,0
15361,8260,0
15361,8141,0
15362,3655,0
15362,8141,0
15363,3759,0
15363,8141,0
5148,1101,0
15364,6886,0
15364,145,0
15364,859,0
15364,5393,0
15364,9266,0
15364,1101,0
15365,387,0
15366,576,0
15367,1159,0
15368,724,0
15368,1450,0
15369,724,0
15369,1450,0
15369,8801,0
15370,724,0
15370,8801,0
15371,8240,0
15372,7393,0
15373,1113,0
15374,6479,0
15375,6479,0
15376,6479,0
15377,6479,0
15378,6479,0
15379,6479,0
15380,7580,0
15380,2420,0
15380,584,0
15380,2056,0
15380,2821,0
15380,2363,0
15380,4388,0
15380,859,0
15380,8521,0
15380,8054,0
15380,8803,0
15381,547,0
15382,547,0
15383,9267,0
15384,6321,0
15385,99,0
15385,1106,0
15385,131,0
15385,516,0
15386,2268,0
15386,1050,0
15386,8468,0
15386,2849,0
15386,71,0
15386,7239,0
15386,80,0
15386,2513,0
15386,1298,0
15386,152,0
15386,2487,0
15386,8064,0
15386,8303,0
15386,8042,0
15386,59,0
15387,213,0
15388,426,0
15389,5085,0
15389,254,0
15389,2495,0
15389,8229,0
15389,193,0
15390,193,0
15391,193,0
15392,232,0
15392,134,0
15393,475,0
15394,2636,0
15395,1219,0
15396,1365,0
15397,3645,0
15397,209,0
15398,8174,0
15399,8174,0
15400,560,0
15400,682,0
15401,697,0
15401,8075,0
15401,682,0
15401,344,0
15402,2258,0
15403,2258,0
15404,2258,0
15405,2258,0
15406,9268,0
15407,9268,0
15408,9269,0
15409,9269,0
15410,93,0
15411,344,0
15412,8421,0
15413,4347,0
15413,8421,0
15414,8421,0
15415,3192,0
15415,8421,0
15416,976,0
15417,9243,0
15418,237,0
15419,237,0
15420,3083,0
15420,237,0
15421,3451,0
15421,6840,0
15421,1181,0
15421,2774,0
15421,4575,0
15421,1580,0
15421,5033,0
15421,2218,0
15421,1641,0
15421,15,0
15421,4408,0
15421,712,0
15421,2817,0
15421,237,0
1322,8855,0
15422,8855,0
15423,1014,0
15423,857,0
15423,556,0
15424,7790,0
15424,924,0
15424,556,0
15425,556,0
15426,325,0
15426,556,0
15427,167,0
15427,9270,0
15428,8593,0
15429,8593,0
15430,79,0
15431,9271,0
15432,2833,0
15432,2833,0
15433,604,0
15433,2833,0
15434,672,0
15435,230,0
15435,2516,0
15435,4851,0
15435,67,0
15435,1788,0
15435,221,0
15435,292,0
15436,8354,0
15436,292,0
15437,1298,0
15438,993,0
15439,993,0
15440,993,0
15441,993,0
15442,993,0
15443,993,0
15444,993,0
15445,993,0
15446,547,0
15447,547,0
15448,3717,0
15449,3717,0
15450,3717,0
15451,3717,0
15452,349,0
15452,8148,0
15452,8248,0
15452,9272,0
15453,3286,0
15454,8120,0
15455,8120,0
15456,8120,0
15457,8120,0
15458,2478,0
15458,319,0
15458,398,0
15459,554,0
15460,554,0
15461,496,0
15461,554,0
15462,3286,0
15463,552,0
15463,3286,0
8699,349,0
15464,598,0
15464,252,0
15464,114,0
15464,252,0
15464,349,0
15465,349,0
15466,6479,0
15467,6479,0
15468,6479,0
15469,6196,0
15469,329,0
15470,329,0
15471,1482,0
15472,163,0
15473,292,0
15474,550,0
15475,299,0
15476,2252,0
15477,2252,0
15478,360,0
15478,149,0
15478,6288,0
15478,146,0
15478,81,0
15478,414,0
15479,9273,0
15480,4223,0
15481,9274,0
15482,9274,0
15483,8178,0
15484,575,0
15485,547,0
15485,5440,0
15485,299,0
15485,280,0
15486,530,0
15486,1104,0
15486,1016,0
15486,150,0
15487,547,0
15487,6479,0
15488,7534,0
15489,7534,0
15490,478,0
15491,478,0
15492,942,0
15493,942,0
15494,346,0
15494,942,0
10029,942,0
15495,942,0
15496,942,0
15497,6541,0
15498,9275,0
8657,4117,0
8657,3989,0
8657,1120,0
8657,4033,0
8657,60,0
15499,60,0
15500,60,0
15501,3376,0
15502,182,0
15502,290,0
15502,1101,0
15502,635,0
15502,6656,0
15502,9242,0
15503,9276,0
15503,9242,0
15504,89,0
15504,9242,0
15505,3759,0
15505,800,0
15505,8246,0
15505,8247,0
15505,147,0
15506,8528,0
15507,8528,0
15508,8528,0
15509,426,0
15510,9277,0
15511,9277,0
15512,9278,0
15513,9278,0
15514,6158,0
15514,3589,0
15515,3589,0
15516,3589,0
15517,3589,0
15518,2744,0
15519,538,0
15520,1417,0
15520,1786,0
15521,1786,0
15522,158,0
15522,163,0
15523,9279,0
15524,9279,0
15525,9279,0
15526,9279,0
15527,9279,0
15528,9279,0
15529,9243,0
15530,9243,0
15531,553,0
15532,4269,0
15533,4269,0
15534,4269,0
15535,8186,0
15535,475,0
15535,289,0
15535,128,0
15535,8062,0
15535,532,0
15535,478,0
15535,4269,0
15536,2042,0
15536,9280,0
15536,1741,0
15536,8271,0
15536,981,0
15536,7014,0
15536,4269,0
15537,3634,0
15537,4269,0
15538,8109,0
15539,8109,0
15540,480,0
15541,480,0
15542,1539,0
15543,1101,0
15543,158,0
15544,4700,0
15544,1101,0
15544,158,0
15545,1101,0
15545,158,0
15546,232,0
15547,9281,0
15548,2252,0
15549,79,0
15550,8235,0
15551,280,0
15552,8053,0
15552,299,0
15553,299,0
15554,859,0
15554,52,0
15554,8660,0
15554,1264,0
15554,299,0
15555,299,0
15556,6799,0
15557,6799,0
15558,6800,0
15559,376,0
15560,376,0
15561,376,0
15562,376,0
15563,6541,0
15563,2701,0
15563,2824,0
15563,1540,0
15563,8093,0
15563,556,0
15563,1615,0
15563,475,0
15563,36,0
15564,8048,0
15565,262,0
15565,581,0
15565,221,0
15565,981,0
15565,8048,0
15566,848,0
15567,848,0
15568,848,0
15569,848,0
15570,350,0
15570,72,0
15570,2298,0
15570,234,0
15570,848,0
15571,848,0
15572,848,0
15573,5242,0
15573,848,0
15574,128,0
15575,325,0
15575,8633,0
15575,2252,0
15575,128,0
15576,771,0
15576,290,0
15576,3150,0
15576,637,0
15576,442,0
15576,329,0
15576,8585,0
15576,128,0
15577,1010,0
15578,9259,0
15579,1052,0
15580,4214,0
15581,4214,0
15582,4214,0
15583,112,0
15583,924,0
15583,61,0
15583,9282,0
15583,942,0
15583,935,0
15583,82,0
15583,299,0
15583,131,0
15583,84,0
15584,7161,0
15584,1568,0
15584,2513,0
15584,59,0
15585,5798,0
15585,5673,0
15585,5486,0
15585,1336,0
15585,158,0
15585,100,0
15585,2717,0
15585,1509,0
15585,8016,0
15585,184,0
15585,2513,0
15585,210,0
15585,8672,0
15585,9283,0
15585,2790,0
15585,4266,0
15585,1231,0
15585,1788,0
15585,25,0
15585,2487,0
15585,204,0
15585,8303,0
15585,59,0
15586,5693,0
15586,59,0
15587,8075,0
15587,2724,0
15588,8062,0
15588,478,0
15588,2724,0
15589,2724,0
15590,2724,0
15591,153,0
15591,1509,0
15591,2729,0
15591,600,0
15591,79,0
15591,6656,0
5180,1447,0
5180,6656,0
15592,4385,0
15592,478,0
15592,2571,0
15592,9284,0
15592,2747,0
15592,182,0
15592,5854,0
15592,547,0
15592,6656,0
15593,6656,0
15594,7592,0
15594,8090,0
15594,398,0
15594,1647,0
15594,54,0
15594,9285,0
15595,516,0
15595,319,0
15595,9285,0
15596,9285,0
15597,134,0
15597,276,0
15598,550,0
15599,550,0
15600,2939,0
15601,2939,0
15602,5331,0
15602,2939,0
15603,8026,0
15604,8026,0
4019,8026,0
15605,67,0
15605,8090,0
15605,480,0
15605,3815,0
15605,319,0
15605,8317,0
15605,4522,0
15605,1788,0
15605,314,0
15605,133,0
15606,1629,0
15607,9286,0
15608,9286,0
15609,479,0
15610,1121,0
15611,1121,0
15612,1121,0
15613,1052,0
15613,1121,0
10365,9287,0
15614,3286,0
3924,6626,0
3924,6507,0
3924,5720,0
3924,724,0
3924,3006,0
3924,356,0
3924,131,0
3924,2091,0
3924,300,0
3924,8720,0
3924,253,0
3924,3286,0
15615,9288,0
15616,9288,0
15617,377,0
15618,9289,0
15619,81,0
15620,7179,0
15620,2977,0
15620,4087,0
15620,325,0
15620,81,0
15621,4499,0
15621,8,0
15621,171,0
15621,8047,0
15621,173,0
15621,2568,0
15621,9290,0
15621,8354,0
15621,481,0
15621,2487,0
15621,9291,0
15621,125,0
15621,2104,0
15622,294,0
15623,4280,0
15623,4632,0
15623,8517,0
15623,344,0
15623,2036,0
15623,9292,0
15623,8063,0
15623,294,0
15624,402,0
15625,402,0
15626,402,0
15627,402,0
15628,402,0
15629,402,0
15630,402,0
15631,402,0
15632,402,0
15633,8349,0
15634,3295,0
15634,344,0
15634,582,0
15634,475,0
15635,134,0
15636,134,0
15637,134,0
15638,134,0
15639,134,0
15640,6479,0
15641,1447,0
15642,5343,0
15643,367,0
15643,8435,0
15644,660,0
15645,660,0
15646,660,0
15647,9293,0
15647,660,0
15648,660,0
15649,3504,0
15650,398,0
15650,3504,0
15651,783,0
15651,8112,0
15652,9294,0
15653,9294,0
15654,276,0
15655,438,0
15655,481,0
15655,319,0
15656,348,0
15657,356,0
15657,348,0
15658,348,0
15659,348,0
15660,348,0
15661,348,0
15662,4925,0
15663,4925,0
15664,9295,0
15664,448,0
15665,448,0
15666,9255,0
15667,5246,0
15667,478,0
15668,478,0
15669,478,0
15670,1386,0
15671,9296,0
15672,9296,0
15673,4016,0
15673,9296,0
15674,9296,0
15675,9296,0
15676,9297,0
15677,9297,0
15678,9298,0
15679,9298,0
15680,2067,0
15680,6726,0
15680,4385,0
15680,2910,0
15680,1641,0
15680,553,0
15680,8157,0
15680,2817,0
15681,204,0
9554,3392,0
15682,3392,0
15683,7633,0
15683,8008,0
15684,360,0
15684,2526,0
15684,8008,0
10662,2389,0
15685,2389,0
15686,1181,0
15686,2656,0
15686,9299,0
15687,9299,0
15688,553,0
15689,8563,0
15690,8563,0
15691,8563,0
15692,839,0
15693,839,0
15694,4709,0
15694,6552,0
15694,1047,0
15694,1101,0
15695,3119,0
15695,4201,0
15695,8110,0
15695,226,0
15695,9300,0
15695,8022,0
15695,1539,0
15695,1101,0
15696,79,0
15696,1101,0
15697,1101,0
15698,1101,0
15699,1101,0
15700,81,0
15701,81,0
15702,81,0
15703,3655,0
15704,3655,0
15705,3655,0
15706,252,0
15707,252,0
15708,8042,0
15709,4253,0
15709,8042,0
15710,8042,0
15711,8042,0
15712,547,0
15713,712,0
15714,4358,0
15714,398,0
15714,712,0
15715,712,0
15716,193,0
15717,426,0
15717,193,0
15718,549,0
15718,193,0
15719,553,0
15720,9301,0
15721,1615,0
15721,553,0
15722,3659,0
15722,1814,0
15722,8281,0
15722,1242,0
15722,547,0
15723,66,0
15724,9256,0
15725,9256,0
15726,9256,0
15727,173,0
15728,203,0
15728,173,0
15729,173,0
15730,8303,0
15731,8303,0
15732,8303,0
15733,58,0
15733,8303,0
15734,8386,0
15735,8386,0
15736,8080,0
15737,8080,0
15738,935,0
15739,935,0
15740,79,0
15740,935,0
15741,1120,0
15742,1120,0
15743,1120,0
15744,85,0
15745,7456,0
15745,350,0
15745,4576,0
15745,262,0
15745,74,0
15745,8,0
15745,85,0
15746,85,0
15747,9302,0
15748,9302,0
15749,9302,0
15750,7014,0
15751,478,0
8840,478,0
15752,8417,0
15753,2701,0
15754,2701,0
15755,442,0
15756,9303,0
15757,346,0
15757,4576,0
15757,131,0
15758,436,0
15758,2042,0
15758,112,0
15758,234,0
15758,131,0
15759,131,0
15760,131,0
15761,131,0
15762,2252,0
15763,193,0
15764,61,0
15765,61,0
15766,8228,0
15766,346,0
15766,8231,0
15766,61,0
15767,9304,0
15768,71,0
15768,3451,0
15769,947,0
15770,4966,0
15771,8216,0
8216,824,1
15772,8678,0
15773,8056,0
15774,113,0
15775,89,0
15775,9242,0
15776,479,0
15777,479,0
15778,552,0
15779,552,0
15780,658,0
15780,552,0
15781,552,0
15782,2949,0
15782,1741,0
15783,3565,0
15783,550,0
15783,2520,0
15783,9305,0
15783,5145,0
15784,550,0
15785,475,0
15786,1100,0
15787,5613,0
15788,9306,0
15788,1015,0
15789,344,0
15790,344,0
15791,344,0
15792,344,0
15793,344,0
15794,1442,0
15794,344,0
15795,344,0
15796,344,0
15797,1788,0
15798,84,0
15798,1788,0
15799,204,0
15800,2636,0
15801,3604,0
15801,8141,0
15802,3604,0
15803,3604,0
15804,8141,0
15805,8141,0
15806,38,0
15807,38,0
15808,38,0
15809,9307,0
15810,9307,0
15811,9308,0
15812,221,0
15813,195,0
15814,3699,0
15815,3699,0
15816,3699,0
15817,237,0
15818,276,0
15819,276,0
15820,9309,0
15821,8348,0
15822,2736,0
15823,65,0
15824,65,0
15825,8131,0
15825,1120,0
15826,1120,0
15827,6288,0
15827,549,0
15827,3655,0
15828,3655,0
15829,3655,0
15830,95,0
15830,3392,0
15830,8250,0
10006,7958,0
10006,859,0
10006,1539,0
10006,3029,0
10006,2589,0
10006,149,0
10006,8250,0
15831,9310,0
15832,4359,0
15833,552,0
11670,552,0
15834,1075,0
15835,2636,0
15836,2087,0
15837,552,0
15838,552,0
15839,299,0
15840,299,0
15841,1240,0
15841,252,0
15842,2817,0
15843,54,0
15844,3083,0
15845,4185,0
15845,125,0
15845,2518,0
15845,3083,0
15846,193,0
15847,9253,0
15848,1107,0
15849,477,0
15849,5673,0
15849,480,0
15850,8528,0
15851,8528,0
15852,8528,0
15853,16,0
15853,169,0
15854,141,0
15855,684,0
15856,478,0
15857,554,0
15858,8843,0
15858,9311,0
15859,9312,0
15860,9313,0
15861,9313,0
15862,1647,0
15863,3095,0
15864,751,0
15865,67,0
15865,8021,0
15865,131,0
15866,131,0
15867,1219,0
15868,1219,0
15869,3293,0
15870,3293,0
15871,2833,0
15872,1298,0
15873,1298,0
15874,1298,0
15875,1298,0
8855,1298,0
15876,9314,0
15877,9314,0
15878,8435,0
15879,1015,0
15879,9315,0
15880,9315,0
15881,9316,0
15882,3006,0
15882,80,0
15882,237,0
15883,2633,0
15883,947,0
15884,8259,0
15884,947,0
15885,947,0
15886,3819,0
15887,3819,0
15888,3819,0
15889,3819,0
15890,9317,0
15891,8054,0
15892,3286,0
15892,943,0
15892,7252,0
15892,5471,0
15892,3286,0
15892,2498,0
15892,2586,0
15892,1556,0
15892,942,0
15892,93,0
15892,1100,0
15892,314,0
15892,944,0
15893,8322,0
15893,221,0
15893,944,0
15894,396,0
15894,8668,0
15894,944,0
15895,944,0
15896,328,0
15896,385,0
15897,67,0
15898,3819,0
15899,3819,0
15900,3819,0
15901,3819,0
15902,3819,0
15903,9318,0
15904,8459,0
15905,82,0
15906,4042,0
15907,9319,0
15908,6131,0
15908,4357,0
15908,9319,0
15909,9319,0
15910,80,0
15910,346,0
15910,112,0
15910,1106,0
15910,2516,0
15911,9294,0
15912,4385,0
15912,1404,0
15912,1038,0
15912,550,0
15913,273,0
15914,273,0
8228,273,0
15915,273,0
15916,9292,0
15917,9292,0
15918,9292,0
15919,9292,0
15920,6479,0
15921,1674,0
15922,1120,0
15923,1120,0
15924,1120,0
15925,5331,0
15925,1199,0
15925,6974,0
15925,6021,0
15925,1852,0
15925,1246,0
15925,3533,0
15925,480,0
15925,1247,0
15925,8265,0
15925,289,0
15925,364,0
15925,396,0
15925,3815,0
15925,947,0
15925,146,0
15925,125,0
15925,1483,0
15925,9320,0
15925,8376,0
15926,1339,0
15927,2782,0
15927,7715,0
15927,252,0
15928,7253,0
15928,252,0
15929,2817,0
15930,2817,0
15931,2817,0
15932,2817,0
15933,8031,0
15933,2744,0
15934,319,0
15935,319,0
10332,319,0
15936,319,0
15937,3717,0
15938,2596,0
15939,314,0
15940,314,0
15941,314,0
15942,314,0
15943,113,0
15944,113,0
15945,2300,0
15945,1539,0
15945,113,0
15946,6238,0
15946,1203,0
15946,2424,0
15946,398,0
15947,71,0
15947,3451,0
15948,1015,0
15948,651,0
15948,3508,0
15948,1629,0
15948,604,0
15948,8394,0
15948,475,0
15949,2258,0
15950,55,0
15951,55,0
15952,252,0
15953,252,0
15954,252,0
9160,8843,0
15955,9321,0
15956,9321,0
15957,9321,0
15958,9321,0
15959,9321,0
15960,4281,0
15960,8546,0
15960,607,0
15960,4223,0
15961,682,0
15962,547,0
15963,249,0
15963,547,0
15964,547,0
15965,3427,0
15966,8946,0
15967,8946,0
15968,8946,0
15969,1159,0
15970,635,0
15971,635,0
15972,2487,0
15973,9322,0
15973,222,0
15973,79,0
15974,1447,0
15975,9285,0
15976,2030,0
15977,8237,0
15978,9323,0
15979,36,0
15979,8032,0
15979,869,0
15980,478,0
15981,9324,0
15981,9325,0
15981,9326,0
15982,5697,0
15983,2487,0
15984,2229,0
15985,9327,0
15986,9327,0
15987,9327,0
15988,8086,0
15989,8733,0
15990,8733,0
15991,8733,0
15992,396,0
15993,552,0
15994,552,0
15995,1277,0
15996,1277,0
15997,1277,0
15998,40,0
15999,8075,0
16000,6541,0
16001,272,0
16002,9328,0
16003,61,0
16004,8214,0
16004,221,0
16005,384,0
16006,384,0
16007,237,0
16008,329,0
16009,5965,0
16009,964,0
16009,8021,0
16009,2520,0
16009,356,0
16010,2117,0
16011,3977,0
16012,9329,0
16013,1319,0
16014,1319,0
16015,292,0
16016,9330,0
16017,9330,0
16018,344,0
16019,344,0
16020,344,0
16021,344,0
1348,344,0
16022,3645,0
16023,377,0
16023,3645,0
16024,4186,0
16024,235,0
16024,8051,0
16025,1450,0
16026,3314,0
16027,550,0
16027,3314,0
16028,3314,0
16029,3314,0
10576,9331,0
10576,8276,0
10576,8277,0
16030,85,0
16030,532,0
16030,8276,0
16030,8277,0
16031,8276,0
16031,8277,0
16032,8150,0
16033,323,0
16033,8150,0
16034,8150,0
16035,3752,0
16035,8150,0
16036,8150,0
16037,8150,0
16038,8150,0
16039,8150,0
16040,8150,0
16041,916,0
16042,252,0
16043,252,0
16044,252,0
16045,252,0
16046,252,0
16047,252,0
16048,8508,0
16049,65,0
16050,65,0
16051,65,0
16052,65,0
16053,299,0
16054,9332,0
16054,237,0
16054,1658,0
16055,1483,0
16056,1483,0
16057,1483,0
16058,782,0
16059,219,0
16060,7672,0
16061,7672,0
16062,1026,0
16063,7992,0
16064,7992,0
16065,7992,0
16066,3604,0
16067,3043,0
16067,5697,0
16067,1483,0
16067,3269,0
16068,3424,0
16068,652,0
16068,3269,0
16069,65,0
16070,65,0
16071,9333,0
16072,478,0
16073,9238,0
16074,9238,0
16075,4201,0
16075,1529,0
16075,4807,0
16076,4807,0
16077,4807,0
16078,9334,0
16079,9334,0
16080,921,0
16080,1758,0
16080,6956,0
16080,8172,0
16081,8172,0
16082,9335,0
16083,9335,0
16084,1267,0
16085,3384,0
16086,9336,0
16086,1428,0
16087,9337,0
16088,582,0
16089,576,0
16090,577,0
16091,9338,0
16092,9338,0
16093,9338,0
16094,9338,0
16095,9313,0
16096,113,0
16097,2298,0
16098,2298,0
16099,9339,0
16100,1120,0
16101,1120,0
16102,8178,0
16103,8178,0
16104,2596,0
16105,2596,0
16106,9340,0
16107,7447,0
16107,290,0
16108,467,0
16109,467,0
16110,84,0
16111,9341,0
16112,9341,0
16113,9341,0
16114,1945,0
16115,9256,0
16115,1945,0
16116,1945,0
16117,1120,0
16118,2636,0
16119,4223,0
16120,76,0
16121,1375,0
16121,8435,0
16122,8435,0
16123,272,0
16124,8625,0
16125,8317,0
16126,8022,0
16127,8022,0
16128,65,0
16128,8022,0
16129,549,0
16130,4281,0
16131,4281,0
16132,4281,0
16133,4281,0
16134,2478,0
16135,8733,0
16136,1807,0
16136,3892,0
16136,8034,0
16137,6490,0
16137,5567,0
16137,9342,0
16137,2491,0
16137,8034,0
16138,8034,0
16139,8034,0
16140,8187,0
16141,9259,0
16142,3385,0
16143,9343,0
16144,9343,0
16145,9343,0
16146,3645,0
16146,8517,0
16146,2736,0
16146,632,0
16146,2036,0
16146,4537,0
16146,344,0
16147,8668,0
16148,8056,0
16149,9246,0
16150,9344,0
16151,6804,0
16151,3570,0
16151,4927,0
16151,8521,0
16151,9344,0
16152,4012,0
16152,9344,0
16153,2034,0
16154,80,0
16154,3504,0
16155,3504,0
16156,480,0
16157,79,0
16157,3353,0
16158,3353,0
16159,1539,0
16159,267,0
16160,632,0
16160,267,0
16161,2262,0
16161,478,0
16161,1629,0
16161,267,0
16162,267,0
16163,352,0
16164,3655,0
16165,3655,0
16166,3655,0
16167,5604,0
16168,8519,0
16169,344,0
16170,2711,0
16171,2711,0
16172,134,0
16173,134,0
16174,95,0
16174,8100,0
16174,3699,0
16174,81,0
16174,328,0
16174,8054,0
16174,134,0
16175,134,0
16176,4042,0
16177,9345,0
16178,478,0
16179,193,0
16180,297,0
16180,134,0
16180,2717,0
16181,8726,0
16181,315,0
16182,315,0
16183,5590,0
16184,1101,0
16185,3655,0
16186,3655,0
16187,1120,0
16188,1120,0
16189,3907,0
16189,131,0
16190,3907,0
16191,8753,0
16192,344,0
16192,475,0
16192,480,0
16193,158,0
16194,158,0
16195,2104,0
16196,9342,0
16197,314,0
16198,9346,0
16199,9346,0
16200,2636,0
16201,2636,0
16202,9347,0
16203,9347,0
16204,9347,0
16205,9347,0
16206,1447,0
16207,9242,0
16208,9348,0
16208,1129,0
16209,1322,0
16210,9349,0
16210,1322,0
16211,1322,0
16212,1322,0
16213,1322,0
16214,62,0
16215,62,0
16216,3655,0
16217,8106,0
16218,8106,0
16219,8106,0
16220,8236,0
